,ID,flag
1362,8018644,1.0
1363,8010975,1.0
1364,8023663,1.0
1365,8024434,1.0
1366,8021407,1.0
1367,8019786,1.0
1368,8022338,1.0
1369,8014570,1.0
1370,8018794,1.0
1371,8020785,1.0
1372,8024347,1.0
1373,8019240,1.0
1374,8013622,1.0
1375,8018985,1.0
1376,8011567,1.0
1377,8024576,1.0
1378,8020242,1.0
1379,8011618,1.0
1380,8018890,1.0
1381,8020332,1.0
1382,8020391,1.0
1383,8015722,1.0
1384,8024707,1.0
1385,8022268,1.0
1386,8011004,1.0
1387,8013950,1.0
1388,8015291,1.0
1389,8010604,1.0
1390,8016535,1.0
1391,8012321,1.0
1392,8013512,1.0
1393,8020816,1.0
1394,8014025,1.0
1395,8024566,1.0
1396,8021493,1.0
1397,8020359,1.0
1398,8013847,1.0
1399,8021937,1.0
1400,8023001,1.0
1401,8013405,1.0
1402,8015127,1.0
1403,8010706,1.0
1404,8011262,1.0
1405,8022599,1.0
1406,8015908,1.0
1407,8020647,1.0
1408,8010590,1.0
1409,8014521,1.0
1410,8020108,1.0
1411,8017825,1.0
1412,8020349,1.0
1413,8020229,1.0
1414,8020234,1.0
1415,8012485,1.0
1416,8010338,1.0
1417,8024496,1.0
1418,8013288,1.0
1419,8012246,1.0
1420,8022396,1.0
1421,8013743,1.0
1422,8022823,1.0
1423,8016603,1.0
1424,8012599,1.0
1425,8018064,1.0
1426,8022169,1.0
1427,8012974,1.0
1428,8018978,1.0
1429,8019856,1.0
1430,8023427,1.0
1431,8017511,1.0
1432,8023404,1.0
1433,8010034,1.0
1434,8012643,1.0
1435,8016883,1.0
1436,8015386,1.0
1437,8012128,1.0
1438,8022519,1.0
1439,8015175,1.0
1440,8023563,1.0
1441,8024474,1.0
1442,8020361,1.0
1443,8014480,1.0
1444,8016099,1.0
1445,8017094,1.0
1446,8010217,1.0
1447,8016625,1.0
1448,8010983,1.0
1449,8011027,1.0
1450,8024531,1.0
1451,8021041,1.0
1452,8021397,1.0
1453,8021978,1.0
1454,8024595,1.0
1455,8010327,1.0
1456,8012260,1.0
1457,8017078,1.0
1458,8011164,1.0
1459,8020543,1.0
1460,8024075,1.0
1461,8021851,1.0
1462,8018856,1.0
1463,8024669,1.0
1464,8012408,1.0
1465,8018679,1.0
1466,8016615,1.0
1467,8014499,1.0
1468,8010541,1.0
1469,8019650,1.0
1470,8023513,1.0
1471,8015426,1.0
1472,8020367,1.0
1473,8023294,1.0
1474,8022541,1.0
1475,8018353,1.0
1476,8023374,1.0
1477,8019530,1.0
1478,8024208,1.0
1479,8021799,1.0
1480,8013155,1.0
1481,8015165,1.0
1482,8011730,1.0
1483,8018695,1.0
1484,8013277,1.0
1485,8019420,1.0
1486,8023327,1.0
1487,8010381,1.0
1488,8023837,1.0
1489,8021035,1.0
1490,8014467,1.0
1491,8021730,1.0
1492,8023648,1.0
1493,8023993,1.0
1494,8014900,1.0
1495,8013993,1.0
1496,8013381,1.0
1497,8024708,1.0
1498,8021355,1.0
1499,8017603,1.0
1500,8014727,1.0
1501,8020988,1.0
1502,8015976,1.0
1503,8014739,1.0
1504,8012140,1.0
1505,8015124,1.0
1506,8022920,1.0
1507,8013928,1.0
1508,8018106,1.0
1509,8016350,1.0
1510,8010602,1.0
1511,8019621,1.0
1512,8011361,1.0
1513,8011320,1.0
1514,8011555,1.0
1515,8015413,1.0
1516,8023559,1.0
1517,8022734,1.0
1518,8017242,1.0
1519,8017195,1.0
1520,8014596,1.0
1521,8010915,1.0
1522,8013595,1.0
1523,8018775,1.0
1524,8013157,1.0
1525,8017067,1.0
1526,8010251,1.0
1527,8016283,1.0
1528,8013958,1.0
1529,8016345,1.0
1530,8024851,1.0
1531,8016683,1.0
1532,8017738,1.0
1533,8014967,1.0
1534,8015857,1.0
1535,8021793,1.0
1536,8023711,1.0
1537,8017808,1.0
1538,8023235,1.0
1539,8021230,1.0
1540,8019181,1.0
1541,8012891,1.0
1542,8011930,1.0
1543,8018871,1.0
1544,8016965,1.0
1545,8012361,1.0
1546,8014708,1.0
1547,8012145,1.0
1548,8013916,1.0
1549,8010956,1.0
1550,8013902,1.0
1551,8012325,1.0
1552,8013472,1.0
1553,8017046,1.0
1554,8018855,1.0
1555,8011580,1.0
1556,8015321,1.0
1557,8016439,1.0
1558,8011163,1.0
1559,8023082,1.0
1560,8024802,1.0
1561,8013803,1.0
1562,8018503,1.0
1563,8010655,1.0
1564,8021885,1.0
1565,8020298,1.0
1566,8017463,1.0
1567,8010446,1.0
1568,8024896,1.0
1569,8010598,1.0
1570,8019740,1.0
1571,8016094,1.0
1572,8014892,1.0
1573,8012638,1.0
1574,8020417,1.0
1575,8019292,1.0
1576,8012210,1.0
1577,8024404,1.0
1578,8018883,1.0
1579,8015104,1.0
1580,8016255,1.0
1581,8020772,1.0
1582,8010466,1.0
1583,8012056,1.0
1584,8023765,1.0
1585,8024419,1.0
1586,8011620,1.0
1587,8017747,1.0
1588,8021859,1.0
1589,8014459,1.0
1590,8015597,1.0
1591,8012262,1.0
1592,8019715,1.0
1593,8020155,1.0
1594,8010562,1.0
1595,8011255,1.0
1596,8010423,1.0
1597,8021342,1.0
1598,8022536,1.0
1599,8020144,1.0
1600,8021951,1.0
1601,8024192,1.0
1602,8017053,1.0
1603,8022062,1.0
1604,8014844,1.0
1605,8023416,1.0
1606,8013397,1.0
1607,8024327,1.0
1608,8022574,1.0
1609,8011047,1.0
1610,8012865,1.0
1611,8022019,1.0
1612,8022359,1.0
1613,8012748,1.0
1614,8022380,1.0
1615,8010118,1.0
1616,8023779,1.0
1617,8023248,1.0
1618,8024778,1.0
1619,8012222,1.0
1620,8017241,1.0
1621,8017681,1.0
1622,8014711,1.0
1623,8011813,1.0
1624,8011304,1.0
1625,8018077,1.0
1626,8017103,1.0
1627,8010876,1.0
1628,8015690,1.0
1629,8014679,1.0
1630,8012217,1.0
1631,8015351,1.0
1632,8015894,1.0
1633,8018865,1.0
1634,8020665,1.0
1635,8020045,1.0
1636,8017834,1.0
1637,8010066,1.0
1638,8013215,1.0
1639,8021869,1.0
1640,8024826,1.0
1641,8018058,1.0
1642,8016145,1.0
1643,8011789,1.0
1644,8010625,1.0
1645,8021718,1.0
1646,8016502,1.0
1647,8021105,1.0
1648,8022930,1.0
1649,8012192,1.0
1650,8017918,1.0
1651,8013191,1.0
1652,8024926,1.0
1653,8019373,1.0
1654,8010839,1.0
1655,8016543,1.0
1656,8019780,1.0
1657,8022336,1.0
1658,8021813,1.0
1659,8020714,1.0
1660,8013814,1.0
1661,8018767,1.0
1662,8015166,1.0
1663,8021479,1.0
1664,8018836,1.0
1665,8022826,1.0
1666,8022429,1.0
1667,8020622,1.0
1668,8016958,1.0
1669,8017784,1.0
1670,8018675,1.0
1671,8016312,1.0
1672,8011012,1.0
1673,8018500,1.0
1674,8019626,1.0
1675,8023683,1.0
1676,8023369,1.0
1677,8012087,1.0
1678,8015819,1.0
1679,8021715,1.0
1680,8016066,1.0
1681,8018042,1.0
1682,8019699,1.0
1683,8020995,1.0
1684,8023490,1.0
1685,8018413,1.0
1686,8023155,1.0
1687,8021582,1.0
1688,8011957,1.0
1689,8019509,1.0
1690,8015424,1.0
1691,8022631,1.0
1692,8013133,1.0
1693,8013998,1.0
1694,8014856,1.0
1695,8014116,1.0
1696,8011733,1.0
1697,8015602,1.0
1698,8016217,1.0
1699,8012997,1.0
1700,8011340,1.0
1701,8021449,1.0
1702,8019633,1.0
1703,8019472,1.0
1704,8021313,1.0
1705,8018881,1.0
1706,8014709,1.0
1707,8015189,1.0
1708,8012548,1.0
1709,8021082,1.0
1710,8013354,1.0
1711,8015502,1.0
1712,8022116,1.0
1713,8016380,1.0
1714,8010572,1.0
1715,8015132,1.0
1716,8014381,1.0
1717,8022828,1.0
1718,8023457,1.0
1719,8014401,1.0
1720,8021399,1.0
1721,8011217,1.0
1722,8017142,1.0
1723,8021338,1.0
1724,8012780,1.0
1725,8019175,1.0
1726,8021445,1.0
1727,8022052,1.0
1728,8015888,1.0
1729,8019991,1.0
1730,8021773,1.0
1731,8023169,1.0
1732,8014829,1.0
1733,8014461,1.0
1734,8022069,1.0
1735,8017957,1.0
1736,8022341,1.0
1737,8021134,1.0
1738,8022075,1.0
1739,8020705,1.0
1740,8021201,1.0
1741,8012762,1.0
1742,8010807,1.0
1743,8014361,1.0
1744,8018244,1.0
1745,8021056,1.0
1746,8010838,1.0
1747,8017152,1.0
1748,8016980,1.0
1749,8024458,1.0
1750,8020470,1.0
1751,8014085,1.0
1752,8024618,1.0
1753,8010007,1.0
1754,8023073,1.0
1755,8022771,1.0
1756,8016342,1.0
1757,8013927,1.0
1758,8014646,1.0
1759,8020932,1.0
1760,8022668,1.0
1761,8022617,1.0
1762,8019434,1.0
1763,8019190,1.0
1764,8021315,1.0
1765,8019383,1.0
1766,8019518,1.0
1767,8020801,1.0
1768,8015060,1.0
1769,8017147,1.0
1770,8016119,1.0
1771,8022588,1.0
1772,8020200,1.0
1773,8013080,1.0
1774,8019311,1.0
1775,8023737,1.0
1776,8019846,1.0
1777,8015023,1.0
1778,8023560,1.0
1779,8023333,1.0
1780,8019315,1.0
1781,8022850,1.0
1782,8022473,1.0
1783,8021966,1.0
1784,8022595,1.0
1785,8019784,1.0
1786,8015657,1.0
1787,8019325,1.0
1788,8018478,1.0
1789,8021536,1.0
1790,8017373,1.0
1791,8011781,1.0
1792,8012276,1.0
1793,8010997,1.0
1794,8024777,1.0
1795,8016276,1.0
1796,8015130,1.0
1797,8021350,1.0
1798,8017971,1.0
1799,8021986,1.0
1800,8015808,1.0
1801,8011589,1.0
1802,8016812,1.0
1803,8014725,1.0
1804,8020336,1.0
1805,8022986,1.0
1806,8023876,1.0
1807,8014807,1.0
1808,8016873,1.0
1809,8018646,1.0
1810,8021375,1.0
1811,8013755,1.0
1812,8015688,1.0
1813,8018726,1.0
1814,8016055,1.0
1815,8018111,1.0
1816,8010840,1.0
1817,8018220,1.0
1818,8013413,1.0
1819,8013825,1.0
1820,8020444,1.0
1821,8011996,1.0
1822,8011411,1.0
1823,8018380,1.0
1824,8013240,1.0
1825,8019964,1.0
1826,8016142,1.0
1827,8017112,1.0
1828,8022398,1.0
1829,8023194,1.0
1830,8012598,1.0
1831,8021676,1.0
1832,8015377,1.0
1833,8016330,1.0
1834,8012103,1.0
1835,8017932,1.0
1836,8017091,1.0
1837,8016560,1.0
1838,8016943,1.0
1839,8017774,1.0
1840,8022447,1.0
1841,8021505,1.0
1842,8020243,1.0
1843,8024771,1.0
1844,8021974,1.0
1845,8024546,1.0
1846,8023582,1.0
1847,8023567,1.0
1848,8016473,1.0
1849,8020509,1.0
1850,8019412,1.0
1851,8017905,1.0
1852,8016692,1.0
1853,8014330,1.0
1854,8016456,1.0
1855,8018987,1.0
1856,8015032,1.0
1857,8013312,1.0
1858,8017126,1.0
1859,8014942,1.0
1860,8014613,1.0
1861,8015443,1.0
1862,8023805,1.0
1863,8013563,1.0
1864,8019971,1.0
1865,8020993,1.0
1866,8020230,1.0
1867,8020540,1.0
1868,8021798,1.0
1869,8022942,1.0
1870,8023095,1.0
1871,8012944,1.0
1872,8016682,1.0
1873,8016443,1.0
1874,8013374,1.0
1875,8018905,1.0
1876,8013417,1.0
1877,8020957,1.0
1878,8021539,1.0
1879,8014630,1.0
1880,8021721,1.0
1881,8014238,1.0
1882,8023800,1.0
1883,8017757,1.0
1884,8022735,1.0
1885,8012919,1.0
1886,8011939,1.0
1887,8016082,1.0
1888,8016017,1.0
1889,8018622,1.0
1890,8013325,1.0
1891,8013097,1.0
1892,8023384,1.0
1893,8015993,1.0
1894,8010456,1.0
1895,8010291,1.0
1896,8017753,1.0
1897,8022201,1.0
1898,8024528,1.0
1899,8014636,1.0
1900,8023690,1.0
1901,8024901,1.0
1902,8023724,1.0
1903,8017079,1.0
1904,8020456,1.0
1905,8014680,1.0
1906,8010406,1.0
1907,8010872,1.0
1908,8022717,1.0
1909,8013580,1.0
1910,8011329,1.0
1911,8024588,1.0
1912,8010252,1.0
1913,8015478,1.0
1914,8012907,1.0
1915,8017607,1.0
1916,8023506,1.0
1917,8013693,1.0
1918,8013143,1.0
1919,8014496,1.0
1920,8015793,1.0
1921,8017491,1.0
1922,8023661,1.0
1923,8015349,1.0
1924,8024054,1.0
1925,8018394,1.0
1926,8024218,1.0
1927,8019259,1.0
1928,8018604,1.0
1929,8012424,1.0
1930,8019204,1.0
1931,8022652,1.0
1932,8013987,1.0
1933,8013552,1.0
1934,8016096,1.0
1935,8023561,1.0
1936,8012168,1.0
1937,8010215,1.0
1938,8018874,1.0
1939,8018498,1.0
1940,8018921,1.0
1941,8015791,1.0
1942,8012578,1.0
1943,8021306,1.0
1944,8023144,1.0
1945,8020840,1.0
1946,8021327,1.0
1947,8018649,1.0
1948,8016800,1.0
1949,8017452,1.0
1950,8013490,1.0
1951,8017229,1.0
1952,8018032,1.0
1953,8018291,1.0
1954,8015974,1.0
1955,8020626,1.0
1956,8015851,1.0
1957,8013408,1.0
1958,8022817,1.0
1959,8017201,1.0
1960,8019702,1.0
1961,8020191,1.0
1962,8014481,1.0
1963,8018387,1.0
1964,8014667,1.0
1965,8013697,1.0
1966,8011333,1.0
1967,8013734,1.0
1968,8014106,1.0
1969,8023421,1.0
1970,8024909,1.0
1971,8019590,1.0
1972,8018277,1.0
1973,8022701,1.0
1974,8014759,1.0
1975,8017860,1.0
1976,8020531,1.0
1977,8018626,1.0
1978,8019419,1.0
1979,8012942,1.0
1980,8020844,1.0
1981,8022545,1.0
1982,8014063,1.0
1983,8013949,1.0
1984,8011336,1.0
1985,8020203,1.0
1986,8024766,1.0
1987,8019794,1.0
1988,8010963,1.0
1989,8017729,1.0
1990,8024121,1.0
1991,8013214,1.0
1992,8020134,1.0
1993,8012507,1.0
1994,8012365,1.0
1995,8012171,1.0
1996,8011983,1.0
1997,8022846,1.0
1998,8020846,1.0
1999,8012674,1.0
2000,8024478,1.0
2001,8024172,1.0
2002,8010793,1.0
2003,8024753,1.0
2004,8014442,1.0
2005,8014531,1.0
2006,8024388,1.0
2007,8015145,1.0
2008,8023752,1.0
2009,8011692,1.0
2010,8022938,1.0
2011,8014295,1.0
2012,8014508,1.0
2013,8015805,1.0
2014,8010971,1.0
2015,8017390,1.0
2016,8018033,1.0
2017,8021664,1.0
2018,8012704,1.0
2019,8010931,1.0
2020,8015541,1.0
2021,8017249,1.0
2022,8011042,1.0
2023,8022721,1.0
2024,8012609,1.0
2025,8024339,1.0
2026,8018654,1.0
2027,8011485,1.0
2028,8019028,1.0
2029,8021040,1.0
2030,8017351,1.0
2031,8023918,1.0
2032,8018879,1.0
2033,8012855,1.0
2034,8018870,1.0
2035,8023828,1.0
2036,8021917,1.0
2037,8016169,1.0
2038,8012522,1.0
2039,8010938,1.0
2040,8020355,1.0
2041,8017350,1.0
2042,8021672,1.0
2043,8013685,1.0
2044,8019279,1.0
2045,8012059,1.0
2046,8021735,1.0
2047,8016372,1.0
2048,8015191,1.0
2049,8011560,1.0
2050,8024201,1.0
2051,8019814,1.0
2052,8014162,1.0
2053,8024773,1.0
2054,8014688,1.0
2055,8017954,1.0
2056,8010132,1.0
2057,8010076,1.0
2058,8013418,1.0
2059,8019125,1.0
2060,8020368,1.0
2061,8011645,1.0
2062,8015509,1.0
2063,8012136,1.0
2064,8018799,1.0
2065,8010336,1.0
2066,8013419,1.0
2067,8018107,1.0
2068,8024638,1.0
2069,8012068,1.0
2070,8020369,1.0
2071,8015694,1.0
2072,8019179,1.0
2073,8022361,1.0
2074,8015838,1.0
2075,8011641,1.0
2076,8012923,1.0
2077,8022464,1.0
2078,8022977,1.0
2079,8011897,1.0
2080,8019237,1.0
2081,8011731,1.0
2082,8010329,1.0
2083,8012929,1.0
2084,8021444,1.0
2085,8018362,1.0
2086,8011647,1.0
2087,8024039,1.0
2088,8018595,1.0
2089,8018555,1.0
2090,8023050,1.0
2091,8013721,1.0
2092,8022300,1.0
2093,8013686,1.0
2094,8016865,1.0
2095,8012447,1.0
2096,8015147,1.0
2097,8012902,1.0
2098,8021085,1.0
2099,8016635,1.0
2100,8019116,1.0
2101,8021441,1.0
2102,8012053,1.0
2103,8017765,1.0
2104,8021881,1.0
2105,8020671,1.0
2106,8019929,1.0
2107,8017951,1.0
2108,8024666,1.0
2109,8013664,1.0
2110,8015293,1.0
2111,8012815,1.0
2112,8017963,1.0
2113,8020467,1.0
2114,8010643,1.0
2115,8023020,1.0
2116,8023275,1.0
2117,8020676,1.0
2118,8020777,1.0
2119,8016973,1.0
2120,8010233,1.0
2121,8012729,1.0
2122,8018934,1.0
2123,8014733,1.0
2124,8022286,1.0
2125,8020544,1.0
2126,8021418,1.0
2127,8019914,1.0
2128,8013984,1.0
2129,8020081,1.0
2130,8023009,1.0
2131,8012259,1.0
2132,8018324,1.0
2133,8011342,1.0
2134,8023704,1.0
2135,8015170,1.0
2136,8024485,1.0
2137,8012271,1.0
2138,8023776,1.0
2139,8021402,1.0
2140,8013739,1.0
2141,8013656,1.0
2142,8013694,1.0
2143,8010733,1.0
2144,8017366,1.0
2145,8020277,1.0
2146,8014833,1.0
2147,8017250,1.0
2148,8017484,1.0
2149,8010360,1.0
2150,8014497,1.0
2151,8015433,1.0
2152,8020458,1.0
2153,8018773,1.0
2154,8024416,1.0
2155,8022036,1.0
2156,8017592,1.0
2157,8017295,1.0
2158,8010934,1.0
2159,8017630,1.0
2160,8015990,1.0
2161,8018146,1.0
2162,8017872,1.0
2163,8021131,1.0
2164,8013620,1.0
2165,8016814,1.0
2166,8011358,1.0
2167,8011453,1.0
2168,8010368,1.0
2169,8016594,1.0
2170,8016046,1.0
2171,8020418,1.0
2172,8011364,1.0
2173,8021352,1.0
2174,8010561,1.0
2175,8017089,1.0
2176,8013298,1.0
2177,8019952,1.0
2178,8016763,1.0
2179,8010392,1.0
2180,8024650,1.0
2181,8022793,1.0
2182,8015663,1.0
2183,8011142,1.0
2184,8011464,1.0
2185,8020197,1.0
2186,8021852,1.0
2187,8018118,1.0
2188,8020214,1.0
2189,8018402,1.0
2190,8018577,1.0
2191,8016144,1.0
2192,8012827,1.0
2193,8013771,1.0
2194,8021838,1.0
2195,8021087,1.0
2196,8012652,1.0
2197,8010519,1.0
2198,8024412,1.0
2199,8012840,1.0
2200,8010801,1.0
2201,8015835,1.0
2202,8018127,1.0
2203,8021681,1.0
2204,8024403,1.0
2205,8017494,1.0
2206,8024606,1.0
2207,8022593,1.0
2208,8016510,1.0
2209,8010351,1.0
2210,8018686,1.0
2211,8014216,1.0
2212,8024254,1.0
2213,8015277,1.0
2214,8021245,1.0
2215,8019938,1.0
2216,8023205,1.0
2217,8010755,1.0
2218,8017874,1.0
2219,8022015,1.0
2220,8019801,1.0
2221,8010877,1.0
2222,8011665,1.0
2223,8022607,1.0
2224,8020867,1.0
2225,8012692,1.0
2226,8018040,1.0
2227,8016740,1.0
2228,8019139,1.0
2229,8013020,1.0
2230,8016141,1.0
2231,8020555,1.0
2232,8014561,1.0
2233,8010676,1.0
2234,8021165,1.0
2235,8018421,1.0
2236,8018373,1.0
2237,8011776,1.0
2238,8020992,1.0
2239,8017710,1.0
2240,8020528,1.0
2241,8021671,1.0
2242,8022221,1.0
2243,8016791,1.0
2244,8012793,1.0
2245,8017341,1.0
2246,8014274,1.0
2247,8024316,1.0
2248,8015603,1.0
2249,8022066,1.0
2250,8011418,1.0
2251,8021698,1.0
2252,8022228,1.0
2253,8019227,1.0
2254,8020661,1.0
2255,8017824,1.0
2256,8019309,1.0
2257,8012010,1.0
2258,8011390,1.0
2259,8023186,1.0
2260,8017722,1.0
2261,8021916,1.0
2262,8019697,1.0
2263,8010784,1.0
2264,8015316,1.0
2265,8022695,1.0
2266,8016464,1.0
2267,8010906,1.0
2268,8015444,1.0
2269,8021655,1.0
2270,8018885,1.0
2271,8013195,1.0
2272,8021552,1.0
2273,8018580,1.0
2274,8010995,1.0
2275,8012205,1.0
2276,8011760,1.0
2277,8013914,1.0
2278,8022716,1.0
2279,8013897,1.0
2280,8018546,1.0
2281,8018054,1.0
2282,8017059,1.0
2283,8013303,1.0
2284,8016174,1.0
2285,8023686,1.0
2286,8019644,1.0
2287,8022417,1.0
2288,8022449,1.0
2289,8012799,1.0
2290,8021739,1.0
2291,8023101,1.0
2292,8011621,1.0
2293,8023462,1.0
2294,8018437,1.0
2295,8017468,1.0
2296,8024186,1.0
2297,8019220,1.0
2298,8018967,1.0
2299,8011572,1.0
2300,8017691,1.0
2301,8023256,1.0
2302,8018301,1.0
2303,8013089,1.0
2304,8019689,1.0
2305,8015573,1.0
2306,8022992,1.0
2307,8014108,1.0
2308,8011120,1.0
2309,8017624,1.0
2310,8024784,1.0
2311,8019630,1.0
2312,8013326,1.0
2313,8018748,1.0
2314,8015001,1.0
2315,8023229,1.0
2316,8024539,1.0
2317,8021290,1.0
2318,8015158,1.0
2319,8024743,1.0
2320,8015640,1.0
2321,8020210,1.0
2322,8018764,1.0
2323,8015435,1.0
2324,8019638,1.0
2325,8013070,1.0
2326,8023972,1.0
2327,8020943,1.0
2328,8010352,1.0
2329,8016013,1.0
2330,8014761,1.0
2331,8020880,1.0
2332,8023774,1.0
2333,8017727,1.0
2334,8014619,1.0
2335,8019700,1.0
2336,8024892,1.0
2337,8013699,1.0
2338,8024704,1.0
2339,8013489,1.0
2340,8020903,1.0
2341,8012135,1.0
2342,8018086,1.0
2343,8024341,1.0
2344,8012300,1.0
2345,8017744,1.0
2346,8024266,1.0
2347,8010339,1.0
2348,8016931,1.0
2349,8024057,1.0
2350,8011960,1.0
2351,8012204,1.0
2352,8011732,1.0
2353,8011790,1.0
2354,8021614,1.0
2355,8021118,1.0
2356,8022953,1.0
2357,8018554,1.0
2358,8019058,1.0
2359,8013450,1.0
2360,8011402,1.0
2361,8024125,1.0
2362,8018186,1.0
2363,8010499,1.0
2364,8015512,1.0
2365,8015999,1.0
2366,8017674,1.0
2367,8017671,1.0
2368,8021285,1.0
2369,8024501,1.0
2370,8023089,1.0
2371,8017169,1.0
2372,8020209,1.0
2373,8014212,1.0
2374,8024220,1.0
2375,8014976,1.0
2376,8016212,1.0
2377,8019230,1.0
2378,8016031,1.0
2379,8018710,1.0
2380,8012888,1.0
2381,8023787,1.0
2382,8020718,1.0
2383,8012378,1.0
2384,8011204,1.0
2385,8022038,1.0
2386,8012621,1.0
2387,8012580,1.0
2388,8010892,1.0
2389,8018170,1.0
2390,8016352,1.0
2391,8016049,1.0
2392,8021817,1.0
2393,8017660,1.0
2394,8020244,1.0
2395,8012436,1.0
2396,8010579,1.0
2397,8021641,1.0
2398,8022486,1.0
2399,8015515,1.0
2400,8015915,1.0
2401,8015943,1.0
2402,8010551,1.0
2403,8014196,1.0
2404,8023259,1.0
2405,8022196,1.0
2406,8023624,1.0
2407,8023713,1.0
2408,8020281,1.0
2409,8017869,1.0
2410,8020613,1.0
2411,8015289,1.0
2412,8020659,1.0
2413,8021750,1.0
2414,8015102,1.0
2415,8019812,1.0
2416,8016274,1.0
2417,8016642,1.0
2418,8023879,1.0
2419,8015156,1.0
2420,8022317,1.0
2421,8024862,1.0
2422,8019060,1.0
2423,8011515,1.0
2424,8020640,1.0
2425,8015230,1.0
2426,8013628,1.0
2427,8011348,1.0
2428,8014753,1.0
2429,8018089,1.0
2430,8020585,1.0
2431,8024004,1.0
2432,8015347,1.0
2433,8018479,1.0
2434,8017209,1.0
2435,8023245,1.0
2436,8012750,1.0
2437,8024795,1.0
2438,8021551,1.0
2439,8011825,1.0
2440,8018807,1.0
2441,8021221,1.0
2442,8023565,1.0
2443,8016896,1.0
2444,8024850,1.0
2445,8013529,1.0
2446,8013698,1.0
2447,8012203,1.0
2448,8013331,1.0
2449,8019894,1.0
2450,8012237,1.0
2451,8020897,1.0
2452,8017034,1.0
2453,8018647,1.0
2454,8016967,1.0
2455,8018684,1.0
2456,8016554,1.0
2457,8018445,1.0
2458,8017741,1.0
2459,8010068,1.0
2460,8015039,1.0
2461,8012119,1.0
2462,8019499,1.0
2463,8019833,1.0
2464,8010203,1.0
2465,8011235,1.0
2466,8016550,1.0
2467,8010932,1.0
2468,8010292,1.0
2469,8016180,1.0
2470,8018444,1.0
2471,8017507,1.0
2472,8017976,1.0
2473,8010812,1.0
2474,8023049,1.0
2475,8021409,1.0
2476,8023099,1.0
2477,8015878,1.0
2478,8024716,1.0
2479,8022092,1.0
2480,8020072,1.0
2481,8022084,1.0
2482,8021510,1.0
2483,8011603,1.0
2484,8016105,1.0
2485,8014671,1.0
2486,8010432,1.0
2487,8016425,1.0
2488,8011579,1.0
2489,8010014,1.0
2490,8022809,1.0
2491,8017062,1.0
2492,8010151,1.0
2493,8011945,1.0
2494,8021623,1.0
2495,8019403,1.0
2496,8024947,1.0
2497,8014931,1.0
2498,8021232,1.0
2499,8014154,1.0
2500,8014061,1.0
2501,8020787,1.0
2502,8010986,1.0
2503,8024492,1.0
2504,8010520,1.0
2505,8012149,1.0
2506,8014172,1.0
2507,8024268,1.0
2508,8018203,1.0
2509,8021574,1.0
2510,8023291,1.0
2511,8020120,1.0
2512,8023337,1.0
2513,8016699,1.0
2514,8018990,1.0
2515,8019018,1.0
2516,8012236,1.0
2517,8024768,1.0
2518,8010538,1.0
2519,8019683,1.0
2520,8010478,1.0
2521,8019444,1.0
2522,8014369,1.0
2523,8016329,1.0
2524,8016859,1.0
2525,8013174,1.0
2526,8010610,1.0
2527,8012948,1.0
2528,8023134,1.0
2529,8024226,1.0
2530,8018406,1.0
2531,8015427,1.0
2532,8012126,1.0
2533,8018706,1.0
2534,8021929,1.0
2535,8010431,1.0
2536,8022861,1.0
2537,8018384,1.0
2538,8023383,1.0
2539,8019039,1.0
2540,8017800,1.0
2541,8012551,1.0
2542,8024221,1.0
2543,8024350,1.0
2544,8012475,1.0
2545,8021979,1.0
2546,8014024,1.0
2547,8014385,1.0
2548,8013082,1.0
2549,8019312,1.0
2550,8022416,1.0
2551,8023104,1.0
2552,8019048,1.0
2553,8016570,1.0
2554,8012439,1.0
2555,8023197,1.0
2556,8014335,1.0
2557,8012937,1.0
2558,8018993,1.0
2559,8013630,1.0
2560,8012041,1.0
2561,8023943,1.0
2562,8023448,1.0
2563,8020344,1.0
2564,8017519,1.0
2565,8021932,1.0
2566,8014187,1.0
2567,8015914,1.0
2568,8016907,1.0
2569,8014247,1.0
2570,8019634,1.0
2571,8014598,1.0
2572,8015244,1.0
2573,8022051,1.0
2574,8011060,1.0
2575,8011362,1.0
2576,8023515,1.0
2577,8015761,1.0
2578,8024480,1.0
2579,8022232,1.0
2580,8010715,1.0
2581,8020709,1.0
2582,8011413,1.0
2583,8018231,1.0
2584,8021589,1.0
2585,8024738,1.0
2586,8018840,1.0
2587,8017404,1.0
2588,8020680,1.0
2589,8021235,1.0
2590,8016648,1.0
2591,8020249,1.0
2592,8010088,1.0
2593,8019759,1.0
2594,8020358,1.0
2595,8017015,1.0
2596,8018913,1.0
2597,8014020,1.0
2598,8024331,1.0
2599,8010684,1.0
2600,8010696,1.0
2601,8011431,1.0
2602,8011458,1.0
2603,8017189,1.0
2604,8016725,1.0
2605,8024761,1.0
2606,8017083,1.0
2607,8022113,1.0
2608,8011964,1.0
2609,8020393,1.0
2610,8019840,1.0
2611,8018659,1.0
2612,8021789,1.0
2613,8012574,1.0
2614,8019493,1.0
2615,8017838,1.0
2616,8021047,1.0
2617,8015143,1.0
2618,8019779,1.0
2619,8018854,1.0
2620,8014503,1.0
2621,8023875,1.0
2622,8011543,1.0
2623,8019651,1.0
2624,8018962,1.0
2625,8024270,1.0
2626,8019149,1.0
2627,8016058,1.0
2628,8013891,1.0
2629,8013542,1.0
2630,8015382,1.0
2631,8023266,1.0
2632,8019387,1.0
2633,8017814,1.0
